created_at,updated_at,name,id,municipality_id
2023-06-12 05:26:46.348701 +00:00,2023-06-12 05:26:46.348741 +00:00,3ra A,504757,1088
2023-06-12 05:26:46.375647 +00:00,2023-06-12 05:26:46.375687 +00:00,4,411092,1088
2023-06-12 05:26:46.402883 +00:00,2023-06-12 05:26:46.402924 +00:00,4ta,125173,1088
2023-06-12 05:26:46.429636 +00:00,2023-06-12 05:26:46.429675 +00:00,4ta A,315822,1088
2023-06-12 05:26:46.456837 +00:00,2023-06-12 05:26:46.456892 +00:00,5,125071,1088
2023-06-12 05:26:46.484052 +00:00,2023-06-12 05:26:46.484102 +00:00,5ta,346945,1088
2023-06-12 05:26:46.510905 +00:00,2023-06-12 05:26:46.510946 +00:00,6,124831,1088
2023-06-12 05:26:46.537960 +00:00,2023-06-12 05:26:46.537999 +00:00,6 A,315156,1088
2023-06-12 05:26:46.564872 +00:00,2023-06-12 05:26:46.564913 +00:00,6 B,504619,1088
2023-06-12 05:26:46.591936 +00:00,2023-06-12 05:26:46.591977 +00:00,6ta,441770,1088
2023-06-12 05:26:46.618839 +00:00,2023-06-12 05:26:46.618879 +00:00,6ta A,378622,1088
2023-06-12 05:26:46.642486 +00:00,2023-06-12 05:26:46.642497 +00:00,7ma,379185,1088
2023-06-12 05:26:46.661582 +00:00,2023-06-12 05:26:46.661593 +00:00,7ma A,283444,1088
2023-06-12 05:26:46.680743 +00:00,2023-06-12 05:26:46.680758 +00:00,8va,283412,1088
2023-06-12 05:26:46.708914 +00:00,2023-06-12 05:26:46.708943 +00:00,8va A,411082,1088
2023-06-12 05:26:46.734717 +00:00,2023-06-12 05:26:46.734730 +00:00,8va B,188835,1088
2023-06-12 05:26:46.764524 +00:00,2023-06-12 05:26:46.764566 +00:00,9,251647,1088
2023-06-12 05:26:46.791415 +00:00,2023-06-12 05:26:46.791455 +00:00,9 A,93264,1088
2023-06-12 05:26:46.818498 +00:00,2023-06-12 05:26:46.818537 +00:00,9 B,346995,1088
2023-06-12 05:26:46.845654 +00:00,2023-06-12 05:26:46.845694 +00:00,9na,156736,1088
2023-06-12 05:26:46.872577 +00:00,2023-06-12 05:26:46.872616 +00:00,Acceso a Cupey,378535,1088
2023-06-12 05:26:46.899633 +00:00,2023-06-12 05:26:46.899674 +00:00,Acceso al Silo Antonio Maceo,315485,1088
2023-06-12 05:26:46.926565 +00:00,2023-06-12 05:26:46.926603 +00:00,Acceso Cai Cristino Naranjo,379015,1088
2023-06-12 05:26:46.953725 +00:00,2023-06-12 05:26:46.953765 +00:00,Camilo Cienfuegos,156301,1088
2023-06-12 05:26:46.977768 +00:00,2023-06-12 05:26:46.977784 +00:00,Camino a Santa María,61997,1088
2023-06-12 05:26:46.996044 +00:00,2023-06-12 05:26:46.996051 +00:00,Carretera Central,315154,1088
2023-06-12 05:26:47.014456 +00:00,2023-06-12 05:26:47.014463 +00:00,Carretera Central We,410473,1088
2023-06-12 05:26:47.033080 +00:00,2023-06-12 05:26:47.033087 +00:00,Coco Peredo,346778,1088
2023-06-12 05:26:47.055252 +00:00,2023-06-12 05:26:47.055300 +00:00,Cristino Naranjo-Antonio Maceo,29814,1088
2023-06-12 05:26:47.082711 +00:00,2023-06-12 05:26:47.082750 +00:00,Eduardo Chivás,504778,1088
2023-06-12 05:26:47.109554 +00:00,2023-06-12 05:26:47.109595 +00:00,Félix Rojas,29714,1088
2023-06-12 05:26:47.136766 +00:00,2023-06-12 05:26:47.136807 +00:00,Final,504781,1088
2023-06-12 05:26:47.163755 +00:00,2023-06-12 05:26:47.163794 +00:00,Frank País,410339,1088
2023-06-12 05:26:47.190678 +00:00,2023-06-12 05:26:47.190718 +00:00,Gilberto González,188033,1088
2023-06-12 05:26:47.218276 +00:00,2023-06-12 05:26:47.218316 +00:00,Gloria Anzardo,61461,1088
2023-06-12 05:26:47.244757 +00:00,2023-06-12 05:26:47.244795 +00:00,Independencia,347594,1088
2023-06-12 05:26:47.271537 +00:00,2023-06-12 05:26:47.271576 +00:00,Jesús Feliú Leyva,29732,1088
2023-06-12 05:26:47.298792 +00:00,2023-06-12 05:26:47.298834 +00:00,Jesús Menéndez,315663,1088
2023-06-12 05:26:47.325655 +00:00,2023-06-12 05:26:47.325696 +00:00,José Ramón Aguilera,410378,1088
2023-06-12 05:26:47.352821 +00:00,2023-06-12 05:26:47.352862 +00:00,Juan Durán,219834,1088
2023-06-12 05:26:47.379869 +00:00,2023-06-12 05:26:47.379909 +00:00,Julio Antonio Mella,188642,1088
2023-06-12 05:26:47.404405 +00:00,2023-06-12 05:26:47.404422 +00:00,Manuel Angulo,188103,1088
2023-06-12 05:26:47.433776 +00:00,2023-06-12 05:26:47.433815 +00:00,Mario Arostegüi,93300,1088
2023-06-12 05:26:47.460926 +00:00,2023-06-12 05:26:47.460965 +00:00,Miguel González,93861,1088
2023-06-12 05:26:47.487962 +00:00,2023-06-12 05:26:47.488001 +00:00,O,378494,1088
2023-06-12 05:26:47.514948 +00:00,2023-06-12 05:26:47.514988 +00:00,Pasaje 1,251708,1088
2023-06-12 05:26:47.541942 +00:00,2023-06-12 05:26:47.541981 +00:00,Patricio Lumumba,251463,1088
2023-06-12 05:26:47.568931 +00:00,2023-06-12 05:26:47.568971 +00:00,Prolongación 1ra,125439,1088
2023-06-12 05:26:47.596113 +00:00,2023-06-12 05:26:47.596152 +00:00,Prolongación 6ta,124779,1088
2023-06-12 05:26:47.623378 +00:00,2023-06-12 05:26:47.623434 +00:00,Prolongación 8va,188050,1088
2023-06-12 05:26:47.649987 +00:00,2023-06-12 05:26:47.650025 +00:00,Reynerio Almaguer,124649,1088
2023-06-12 05:26:47.677094 +00:00,2023-06-12 05:26:47.677134 +00:00,Rubén Batista,188829,1088
2023-06-12 05:26:47.704161 +00:00,2023-06-12 05:26:47.704201 +00:00,Rubén Bravo,124780,1088
2023-06-12 05:26:48.113702 +00:00,2023-06-12 05:26:48.113742 +00:00,10 de Octubre,31068,1087
2023-06-12 05:26:48.154113 +00:00,2023-06-12 05:26:48.154120 +00:00,10ma,506035,1087
2023-06-12 05:26:48.172712 +00:00,2023-06-12 05:26:48.172735 +00:00,11,221004,1087
2023-06-12 05:26:48.191321 +00:00,2023-06-12 05:26:48.191328 +00:00,12,443111,1087
2023-06-12 05:26:48.210248 +00:00,2023-06-12 05:26:48.210256 +00:00,13,474645,1087
2023-06-12 05:26:48.228777 +00:00,2023-06-12 05:26:48.228785 +00:00,13 de Marzo,506012,1087
2023-06-12 05:26:48.247478 +00:00,2023-06-12 05:26:48.247486 +00:00,14,379822,1087
2023-06-12 05:26:48.266409 +00:00,2023-06-12 05:26:48.266419 +00:00,14 de Junio,284699,1087
2023-06-12 05:26:48.284852 +00:00,2023-06-12 05:26:48.284859 +00:00,15,411670,1087
2023-06-12 05:26:48.303490 +00:00,2023-06-12 05:26:48.303498 +00:00,15 de Marzo,474609,1087
2023-06-12 05:26:48.322329 +00:00,2023-06-12 05:26:48.322337 +00:00,16,221021,1087
2023-06-12 05:26:48.341474 +00:00,2023-06-12 05:26:48.341484 +00:00,16 A,316502,1087
2023-06-12 05:26:48.360312 +00:00,2023-06-12 05:26:48.360324 +00:00,17,252783,1087
2023-06-12 05:26:48.379255 +00:00,2023-06-12 05:26:48.379270 +00:00,17 de Mayo,348269,1087
2023-06-12 05:26:48.400609 +00:00,2023-06-12 05:26:48.400648 +00:00,18,189340,1087
2023-06-12 05:26:48.427693 +00:00,2023-06-12 05:26:48.427732 +00:00,19,31075,1087
2023-06-12 05:26:48.454603 +00:00,2023-06-12 05:26:48.454642 +00:00,19 de Mayo,30982,1087
2023-06-12 05:26:48.481589 +00:00,2023-06-12 05:26:48.481628 +00:00,1 A,443146,1087
2023-06-12 05:26:48.508771 +00:00,2023-06-12 05:26:48.508827 +00:00,1ro de Enero,348172,1087
2023-06-12 05:26:48.535707 +00:00,2023-06-12 05:26:48.535747 +00:00,1ro de Mayo,505982,1087
2023-06-12 05:26:48.563216 +00:00,2023-06-12 05:26:48.563256 +00:00,20,411656,1087
2023-06-12 05:26:48.589819 +00:00,2023-06-12 05:26:48.589860 +00:00,21,411595,1087
2023-06-12 05:26:48.617048 +00:00,2023-06-12 05:26:48.617105 +00:00,22,252721,1087
2023-06-12 05:26:48.643953 +00:00,2023-06-12 05:26:48.643993 +00:00,23,284684,1087
2023-06-12 05:26:48.670944 +00:00,2023-06-12 05:26:48.670983 +00:00,24,157793,1087
2023-06-12 05:26:48.697956 +00:00,2023-06-12 05:26:48.697996 +00:00,24 de Febrero,126066,1087
2023-06-12 05:26:48.725253 +00:00,2023-06-12 05:26:48.725310 +00:00,26,157835,1087
2023-06-12 05:26:48.751981 +00:00,2023-06-12 05:26:48.752020 +00:00,28,316476,1087
2023-06-12 05:26:48.777658 +00:00,2023-06-12 05:26:48.777684 +00:00,28 de Enero,474658,1087
2023-06-12 05:26:48.805690 +00:00,2023-06-12 05:26:48.805726 +00:00,28 de Octubre,284708,1087
2023-06-12 05:26:48.833117 +00:00,2023-06-12 05:26:48.833156 +00:00,28 de Septiembre,31094,1087
2023-06-12 05:26:48.860196 +00:00,2023-06-12 05:26:48.860235 +00:00,2da,379888,1087
2023-06-12 05:26:48.887246 +00:00,2023-06-12 05:26:48.887286 +00:00,2 de Diciembre,62604,1087
2023-06-12 05:26:48.914373 +00:00,2023-06-12 05:26:48.914429 +00:00,30 de Noviembre,94502,1087
2023-06-12 05:26:48.941203 +00:00,2023-06-12 05:26:48.941243 +00:00,3ra,62646,1087
2023-06-12 05:26:48.970488 +00:00,2023-06-12 05:26:48.970527 +00:00,4 de Abril,506073,1087
2023-06-12 05:26:48.995397 +00:00,2023-06-12 05:26:48.995437 +00:00,4ta,506049,1087
2023-06-12 05:26:49.021843 +00:00,2023-06-12 05:26:49.021868 +00:00,5ta,62676,1087
2023-06-12 05:26:49.048023 +00:00,2023-06-12 05:26:49.048048 +00:00,6ta,157819,1087
2023-06-12 05:26:49.076519 +00:00,2023-06-12 05:26:49.076558 +00:00,7 de Diciembre,411604,1087
2023-06-12 05:26:49.103550 +00:00,2023-06-12 05:26:49.103591 +00:00,7ma,221035,1087
2023-06-12 05:26:49.130600 +00:00,2023-06-12 05:26:49.130640 +00:00,8 de Marzo,284706,1087
2023-06-12 05:26:49.157565 +00:00,2023-06-12 05:26:49.157605 +00:00,8 de Octubre,379862,1087
2023-06-12 05:26:49.184652 +00:00,2023-06-12 05:26:49.184692 +00:00,8va,348279,1087
2023-06-12 05:26:49.211646 +00:00,2023-06-12 05:26:49.211686 +00:00,9 de Abril,94514,1087
2023-06-12 05:26:49.238792 +00:00,2023-06-12 05:26:49.238832 +00:00,9na,126058,1087
2023-06-12 05:26:49.265771 +00:00,2023-06-12 05:26:49.265813 +00:00,A,316455,1087
2023-06-12 05:26:49.292739 +00:00,2023-06-12 05:26:49.292780 +00:00,Alcides Pino,189360,1087
2023-06-12 05:26:49.367072 +00:00,2023-06-12 05:26:49.367115 +00:00,Amapola,252788,1087
2023-06-12 05:26:49.413537 +00:00,2023-06-12 05:26:49.413578 +00:00,Ángel Rodríguez,443114,1087
2023-06-12 05:26:49.440629 +00:00,2023-06-12 05:26:49.440670 +00:00,Antonio Maceo,316440,1087
2023-06-12 05:26:49.467556 +00:00,2023-06-12 05:26:49.467598 +00:00,Aracelio Iglesias,379883,1087
2023-06-12 05:26:49.494645 +00:00,2023-06-12 05:26:49.494684 +00:00,Avenida del Valle,379799,1087
2023-06-12 05:26:49.521663 +00:00,2023-06-12 05:26:49.521702 +00:00,Avenida del Valle 1,62634,1087
2023-06-12 05:26:49.548707 +00:00,2023-06-12 05:26:49.548748 +00:00,Avenida Miguel Gendis,284689,1087
2023-06-12 05:26:49.575721 +00:00,2023-06-12 05:26:49.575759 +00:00,Azucena,443143,1087
2023-06-12 05:26:49.602714 +00:00,2023-06-12 05:26:49.602755 +00:00,B,316516,1087
2023-06-12 05:26:49.629794 +00:00,2023-06-12 05:26:49.629835 +00:00,C,443135,1087
2023-06-12 05:26:49.653626 +00:00,2023-06-12 05:26:49.653637 +00:00,Camilo Cienfuegos,443096,1087
2023-06-12 05:26:49.672517 +00:00,2023-06-12 05:26:49.672529 +00:00,Clavel,316504,1087
2023-06-12 05:26:49.700516 +00:00,2023-06-12 05:26:49.700535 +00:00,Colina,31045,1087
2023-06-12 05:26:49.729539 +00:00,2023-06-12 05:26:49.729581 +00:00,D 10,252792,1087
2023-06-12 05:26:49.756532 +00:00,2023-06-12 05:26:49.756573 +00:00,E 11,506065,1087
2023-06-12 05:26:49.783614 +00:00,2023-06-12 05:26:49.783654 +00:00,Eduardo Ruiz Magariño,126091,1087
2023-06-12 05:26:49.810479 +00:00,2023-06-12 05:26:49.810520 +00:00,Enma Rosa Chuig,252668,1087
2023-06-12 05:26:49.834763 +00:00,2023-06-12 05:26:49.834779 +00:00,Entrada a Alto Cedro,379919,1087
2023-06-12 05:26:49.861849 +00:00,2023-06-12 05:26:49.861862 +00:00,Estadio,31008,1087
2023-06-12 05:26:49.889741 +00:00,2023-06-12 05:26:49.889762 +00:00,Este,189275,1087
2023-06-12 05:26:49.918665 +00:00,2023-06-12 05:26:49.918706 +00:00,Este A,189347,1087
2023-06-12 05:26:49.945716 +00:00,2023-06-12 05:26:49.945757 +00:00,F 12,506067,1087
2023-06-12 05:26:49.972770 +00:00,2023-06-12 05:26:49.972811 +00:00,F12 1,316479,1087
2023-06-12 05:26:49.999779 +00:00,2023-06-12 05:26:49.999819 +00:00,Framboyán,94480,1087
2023-06-12 05:26:50.026930 +00:00,2023-06-12 05:26:50.026970 +00:00,Francisco Sotto,379802,1087
2023-06-12 05:26:50.053952 +00:00,2023-06-12 05:26:50.053991 +00:00,Frank País,94511,1087
2023-06-12 05:26:50.081024 +00:00,2023-06-12 05:26:50.081063 +00:00,H 14,221003,1087
2023-06-12 05:26:50.108073 +00:00,2023-06-12 05:26:50.108116 +00:00,Herminio Hernández,94522,1087
2023-06-12 05:26:50.135083 +00:00,2023-06-12 05:26:50.135123 +00:00,Holguín-Moa,379926,1087
2023-06-12 05:26:50.162152 +00:00,2023-06-12 05:26:50.162192 +00:00,I,189281,1087
2023-06-12 05:26:50.189028 +00:00,2023-06-12 05:26:50.189068 +00:00,I Oeste,379927,1087
2023-06-12 05:26:50.216192 +00:00,2023-06-12 05:26:50.216233 +00:00,Isabelita,62647,1087
2023-06-12 05:26:50.243237 +00:00,2023-06-12 05:26:50.243278 +00:00,Jazmín,125989,1087
2023-06-12 05:26:50.267109 +00:00,2023-06-12 05:26:50.267119 +00:00,Jesús Suárez Gayol,505980,1087
2023-06-12 05:26:50.294703 +00:00,2023-06-12 05:26:50.294718 +00:00,José Antonio Echeverría,284667,1087
2023-06-12 05:26:50.324306 +00:00,2023-06-12 05:26:50.324381 +00:00,José María Heredia,443079,1087
2023-06-12 05:26:50.351305 +00:00,2023-06-12 05:26:50.351345 +00:00,José Martí,443158,1087
2023-06-12 05:26:50.378374 +00:00,2023-06-12 05:26:50.378414 +00:00,José Miguel Gómez,252764,1087
2023-06-12 05:26:50.405330 +00:00,2023-06-12 05:26:50.405370 +00:00,K 15,62583,1087
2023-06-12 05:26:50.432448 +00:00,2023-06-12 05:26:50.432489 +00:00,L-16,31076,1087
2023-06-12 05:26:50.459456 +00:00,2023-06-12 05:26:50.459496 +00:00,La Paz,189373,1087
2023-06-12 05:26:50.486492 +00:00,2023-06-12 05:26:50.486532 +00:00,Línea,411619,1087
2023-06-12 05:26:50.513577 +00:00,2023-06-12 05:26:50.513617 +00:00,Línea 1,379866,1087
2023-06-12 05:26:50.540617 +00:00,2023-06-12 05:26:50.540658 +00:00,Loynaz Hechavarría,62655,1087
2023-06-12 05:26:50.567593 +00:00,2023-06-12 05:26:50.567634 +00:00,Luis Beltrán,411666,1087
2023-06-12 05:26:50.594731 +00:00,2023-06-12 05:26:50.594784 +00:00,Luis Martínez Vargas,411662,1087
2023-06-12 05:26:50.621537 +00:00,2023-06-12 05:26:50.621577 +00:00,M,411653,1087
2023-06-12 05:26:50.648745 +00:00,2023-06-12 05:26:50.648786 +00:00,Marcané-Birán,31060,1087
2023-06-12 05:26:50.673658 +00:00,2023-06-12 05:26:50.673665 +00:00,Mártires de Corinthia,348171,1087
2023-06-12 05:26:50.702765 +00:00,2023-06-12 05:26:50.702804 +00:00,Mártires del Granma,220970,1087
2023-06-12 05:26:50.729738 +00:00,2023-06-12 05:26:50.729777 +00:00,Ñ,94549,1087
2023-06-12 05:26:50.756872 +00:00,2023-06-12 05:26:50.756914 +00:00,Narciso Fernández,126041,1087
2023-06-12 05:26:50.783844 +00:00,2023-06-12 05:26:50.783883 +00:00,Norte,62656,1087
2023-06-12 05:26:50.810903 +00:00,2023-06-12 05:26:50.810943 +00:00,O,506055,1087
2023-06-12 05:26:50.837945 +00:00,2023-06-12 05:26:50.837985 +00:00,Olegario Martínez,505984,1087
2023-06-12 05:26:50.861704 +00:00,2023-06-12 05:26:50.861714 +00:00,P,125985,1087
2023-06-12 05:26:50.889014 +00:00,2023-06-12 05:26:50.889025 +00:00,Palma-Barajagua,62580,1087
2023-06-12 05:26:50.917252 +00:00,2023-06-12 05:26:50.917277 +00:00,Palma Barajagua - C  Marcané-Birán,221007,1087
2023-06-12 05:26:50.946042 +00:00,2023-06-12 05:26:50.946081 +00:00,Pasaje Amistad,94517,1087
2023-06-12 05:26:50.973020 +00:00,2023-06-12 05:26:50.973060 +00:00,Porvenir,62624,1087
2023-06-12 05:26:51.000092 +00:00,2023-06-12 05:26:51.000131 +00:00,Progreso,252746,1087
2023-06-12 05:26:51.027158 +00:00,2023-06-12 05:26:51.027199 +00:00,Q,221081,1087
2023-06-12 05:26:51.054198 +00:00,2023-06-12 05:26:51.054237 +00:00,Quintilio de Zayas,62629,1087
2023-06-12 05:26:51.081212 +00:00,2023-06-12 05:26:51.081252 +00:00,R,411597,1087
2023-06-12 05:26:51.108247 +00:00,2023-06-12 05:26:51.108288 +00:00,Ramón Quintana,125995,1087
2023-06-12 05:26:51.135312 +00:00,2023-06-12 05:26:51.135353 +00:00,Renato Guitart,126096,1087
2023-06-12 05:26:51.162330 +00:00,2023-06-12 05:26:51.162370 +00:00,Revolución,94496,1087
2023-06-12 05:26:51.186089 +00:00,2023-06-12 05:26:51.186097 +00:00,Rosa,379857,1087
2023-06-12 05:26:51.213692 +00:00,2023-06-12 05:26:51.213706 +00:00,Rubén Casáus Crúz,126023,1087
2023-06-12 05:26:51.243059 +00:00,2023-06-12 05:26:51.243100 +00:00,Rubén Vázquez,379886,1087
2023-06-12 05:26:51.270364 +00:00,2023-06-12 05:26:51.270404 +00:00,S,348266,1087
2023-06-12 05:26:51.297424 +00:00,2023-06-12 05:26:51.297465 +00:00,San German Alto Cedro,411630,1087
2023-06-12 05:26:51.324521 +00:00,2023-06-12 05:26:51.324561 +00:00,Solidaridad,189365,1087
2023-06-12 05:26:51.351523 +00:00,2023-06-12 05:26:51.351561 +00:00,Sur,474638,1087
2023-06-12 05:26:51.378629 +00:00,2023-06-12 05:26:51.378668 +00:00,T,284700,1087
2023-06-12 05:26:51.405546 +00:00,2023-06-12 05:26:51.405588 +00:00,U,443066,1087
2023-06-12 05:26:51.432742 +00:00,2023-06-12 05:26:51.432784 +00:00,Y,126040,1087
2023-06-12 05:26:51.898897 +00:00,2023-06-12 05:26:51.898906 +00:00,1,313146,1056
2023-06-12 05:26:51.942424 +00:00,2023-06-12 05:26:51.942452 +00:00,1ra,471427,1056
2023-06-12 05:26:51.970922 +00:00,2023-06-12 05:26:51.970963 +00:00,2,154398,1056
2023-06-12 05:26:51.997798 +00:00,2023-06-12 05:26:51.997838 +00:00,3,217262,1056
2023-06-12 05:26:52.024815 +00:00,2023-06-12 05:26:52.024855 +00:00,Aa,217743,1056
2023-06-12 05:26:52.051971 +00:00,2023-06-12 05:26:52.052013 +00:00,Ac,471253,1056
2023-06-12 05:26:52.078951 +00:00,2023-06-12 05:26:52.078990 +00:00,Acceso a Curva De Sabana Grande,471091,1056
2023-06-12 05:26:52.105928 +00:00,2023-06-12 05:26:52.105968 +00:00,Acceso a Las Cañas,122290,1056
2023-06-12 05:26:52.132999 +00:00,2023-06-12 05:26:52.133040 +00:00,Acceso al Central Juan Ávila,217783,1056
2023-06-12 05:26:52.160038 +00:00,2023-06-12 05:26:52.160081 +00:00,Acceso a Sabana Grande,185362,1056
2023-06-12 05:26:52.187038 +00:00,2023-06-12 05:26:52.187079 +00:00,Alacranes-Autopista Nacional,407577,1056
2023-06-12 05:26:52.213948 +00:00,2023-06-12 05:26:52.213990 +00:00,Aldama,312750,1056
2023-06-12 05:26:52.238133 +00:00,2023-06-12 05:26:52.238145 +00:00,Álvaro Reynoso,249052,1056
2023-06-12 05:26:52.257437 +00:00,2023-06-12 05:26:52.257453 +00:00,Anastasio Cárdenas,376210,1056
2023-06-12 05:26:52.286836 +00:00,2023-06-12 05:26:52.286876 +00:00,Antonio Maceo,439655,1056
2023-06-12 05:26:52.326652 +00:00,2023-06-12 05:26:52.326659 +00:00,Autopista Nacional,376554,1056
2023-06-12 05:26:52.395073 +00:00,2023-06-12 05:26:52.395081 +00:00,Autopista Nacional - El Estante,376112,1056
2023-06-12 05:26:52.413797 +00:00,2023-06-12 05:26:52.413804 +00:00,Autopista Nacional - El Estante a Puerto Rico Libre,122018,1056
2023-06-12 05:26:52.433037 +00:00,2023-06-12 05:26:52.433048 +00:00,B,186054,1056
2023-06-12 05:26:52.450950 +00:00,2023-06-12 05:26:52.450956 +00:00,Bartolomé Masó,471221,1056
2023-06-12 05:26:52.469765 +00:00,2023-06-12 05:26:52.469773 +00:00,Benito Ferret,153922,1056
2023-06-12 05:26:52.488495 +00:00,2023-06-12 05:26:52.488502 +00:00,C,216900,1056
2023-06-12 05:26:52.507100 +00:00,2023-06-12 05:26:52.507107 +00:00,Cai Puerto Rico I,439889,1056
2023-06-12 05:26:52.525729 +00:00,2023-06-12 05:26:52.525736 +00:00,Cai Puerto Rico Ii (La Curva de Quevedo),376462,1056
2023-06-12 05:26:52.544577 +00:00,2023-06-12 05:26:52.544585 +00:00,Calixto García,344741,1056
2023-06-12 05:26:52.563161 +00:00,2023-06-12 05:26:52.563169 +00:00,Camilo Cienfuegos,122682,1056
2023-06-12 05:26:52.584976 +00:00,2023-06-12 05:26:52.585011 +00:00,Camino a Ibarra,408171,1056
2023-06-12 05:26:52.612323 +00:00,2023-06-12 05:26:52.612398 +00:00,Carretera a Babiney,58834,1056
2023-06-12 05:26:52.639639 +00:00,2023-06-12 05:26:52.639699 +00:00,Carretera a Curva De Sabana Grande,470816,1056
2023-06-12 05:26:52.666709 +00:00,2023-06-12 05:26:52.666749 +00:00,Carretera a El Tiempo,312423,1056
2023-06-12 05:26:52.693507 +00:00,2023-06-12 05:26:52.693548 +00:00,Carretera a Juan Ávila,502388,1056
2023-06-12 05:26:52.720640 +00:00,2023-06-12 05:26:52.720682 +00:00,Carretera a Juan Gualberto Gómez,217721,1056
2023-06-12 05:26:52.758144 +00:00,2023-06-12 05:26:52.758184 +00:00,Carretera al Estante,439657,1056
2023-06-12 05:26:52.785117 +00:00,2023-06-12 05:26:52.785158 +00:00,Carretera a San Miguel De Camaraza,344159,1056
2023-06-12 05:26:52.812106 +00:00,2023-06-12 05:26:52.812144 +00:00,Carretera a Santa Ana,249064,1056
2023-06-12 05:26:52.839198 +00:00,2023-06-12 05:26:52.839237 +00:00,Carretera a Santa Inés,90688,1056
2023-06-12 05:26:52.865981 +00:00,2023-06-12 05:26:52.866019 +00:00,Carretera a Trinidad De Guedes,344157,1056
2023-06-12 05:26:52.892853 +00:00,2023-06-12 05:26:52.892893 +00:00,Carretera de San Rafael - La Palma - Juan Ávila,185753,1056
2023-06-12 05:26:52.917022 +00:00,2023-06-12 05:26:52.917030 +00:00,Carretera La Esperanza - La Lima - Los Alonsos,398071,1056
2023-06-12 05:26:52.935467 +00:00,2023-06-12 05:26:52.935474 +00:00,Circuito Sur,280883,1056
2023-06-12 05:26:52.954400 +00:00,2023-06-12 05:26:52.954409 +00:00,Cosme de La Torriente,502769,1056
2023-06-12 05:26:52.976371 +00:00,2023-06-12 05:26:52.976416 +00:00,Cuba,58951,1056
2023-06-12 05:26:53.022019 +00:00,2023-06-12 05:26:53.022060 +00:00,D,91177,1056
2023-06-12 05:26:53.059792 +00:00,2023-06-12 05:26:53.059831 +00:00,E,439888,1056
2023-06-12 05:26:53.097050 +00:00,2023-06-12 05:26:53.097094 +00:00,El Estante,439084,1056
2023-06-12 05:26:53.181356 +00:00,2023-06-12 05:26:53.181396 +00:00,F,502902,1056
2023-06-12 05:26:53.302018 +00:00,2023-06-12 05:26:53.302058 +00:00,Francisco Miraban,154241,1056
2023-06-12 05:26:53.348635 +00:00,2023-06-12 05:26:53.348675 +00:00,Frank País,502717,1056
2023-06-12 05:26:53.375573 +00:00,2023-06-12 05:26:53.375613 +00:00,G,344331,1056
2023-06-12 05:26:53.402724 +00:00,2023-06-12 05:26:53.402765 +00:00,General Betancourt,344778,1056
2023-06-12 05:26:53.426702 +00:00,2023-06-12 05:26:53.426709 +00:00,General Lacret,91210,1056
2023-06-12 05:26:53.445240 +00:00,2023-06-12 05:26:53.445248 +00:00,Guanábana-Carretera Matanzas Unión,439400,1056
2023-06-12 05:26:53.464093 +00:00,2023-06-12 05:26:53.464107 +00:00,H,59416,1056
2023-06-12 05:26:53.482741 +00:00,2023-06-12 05:26:53.482750 +00:00,Ignacio Agramonte,26932,1056
2023-06-12 05:26:53.501174 +00:00,2023-06-12 05:26:53.501186 +00:00,Independencia,502829,1056
2023-06-12 05:26:53.519909 +00:00,2023-06-12 05:26:53.519917 +00:00,J,407580,1056
2023-06-12 05:26:53.538529 +00:00,2023-06-12 05:26:53.538551 +00:00,Jaime Romeu,471497,1056
2023-06-12 05:26:53.557067 +00:00,2023-06-12 05:26:53.557074 +00:00,Joaquín Cuervo,27864,1056
2023-06-12 05:26:53.575586 +00:00,2023-06-12 05:26:53.575593 +00:00,Jorge Perret,249213,1056
2023-06-12 05:26:53.594907 +00:00,2023-06-12 05:26:53.594918 +00:00,José Martí,281319,1056
2023-06-12 05:26:53.613477 +00:00,2023-06-12 05:26:53.613485 +00:00,José Smith Comas,344514,1056
2023-06-12 05:26:53.631751 +00:00,2023-06-12 05:26:53.631760 +00:00,Juan Ávila,91030,1056
2023-06-12 05:26:53.651063 +00:00,2023-06-12 05:26:53.651075 +00:00,Julián Alemán,90649,1056
2023-06-12 05:26:53.670035 +00:00,2023-06-12 05:26:53.670048 +00:00,Julio Antonio Mella,344584,1056
2023-06-12 05:26:53.697142 +00:00,2023-06-12 05:26:53.697153 +00:00,K,185578,1056
2023-06-12 05:26:53.723555 +00:00,2023-06-12 05:26:53.723563 +00:00,L,216878,1056
2023-06-12 05:26:53.742284 +00:00,2023-06-12 05:26:53.742292 +00:00,Llega Y Pon,439204,1056
2023-06-12 05:26:53.760793 +00:00,2023-06-12 05:26:53.760802 +00:00,M,122420,1056
2023-06-12 05:26:53.779611 +00:00,2023-06-12 05:26:53.779618 +00:00,Manuel Crespo Fajardo,376535,1056
2023-06-12 05:26:53.798163 +00:00,2023-06-12 05:26:53.798171 +00:00,Manuel Sanguily,249427,1056
2023-06-12 05:26:53.816822 +00:00,2023-06-12 05:26:53.816830 +00:00,Matanzas-Unión de Reyes,153560,1056
2023-06-12 05:26:53.836024 +00:00,2023-06-12 05:26:53.836035 +00:00,Máximo Gómez,154539,1056
2023-06-12 05:26:53.857839 +00:00,2023-06-12 05:26:53.857877 +00:00,Máximo Gómez Interior,407620,1056
2023-06-12 05:26:53.884475 +00:00,2023-06-12 05:26:53.884514 +00:00,N,408101,1056
